title,description,link,likes,author,author_username,timestamp,mentions_in_caption,hashtags,scraped_at,views,shares,comments
"Pimpinan KPK, Jaksa Agung, Kapolri, dan Panglima TNI adalah pilihan dari Presiden Jokowi. Menurut Feri Amsari, sektor penegakan hukum masih didominasi oleh individu-individu yang dipilih oleh Jokowi. Feri juga berpendapat bahwa secara politik, penegakan hukum masih menjadi tawar dalam upaya pemberantasan korupsi karena pengaruh kuat dari orang-orang yang merupakan pilihan Jokowi.",,https://www.tiktok.com/@kanalsa.id/video/7530187823748500741,3518.0,@kanalsa.id,kanalsa.id,2025-07-23T00:00:00+00:00,[],[],2025-08-26 07:25:01,3518.0,0.0,0.0
,,https://www.tiktok.com/@kanda.bahlil1/video/7530262583719234823,1495.0,@kanda.bahlil1,kanda.bahlil1,2025-07-23T00:00:00+00:00,[],[],2025-08-27 02:29:01,,0.0,0.0
semoga Indonesia cepat bubar amiin ya Allah🤲,,https://www.tiktok.com/@kandaaceh15/video/7489341364338183431,8681.0,@kandaaceh15,kandaaceh15,2024-04-04T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
politik dinasti katanya,,https://www.tiktok.com/@kang_dz/video/7325242772175244550,159.0,@kang_dz,kang_dz,2024-01-18T00:00:00+00:00,[],[],2025-08-26 07:41:10,,0.0,0.0
"Politik dinasti dan nepotisme adalah musuh demokrasi di Indonesia. Mereka menghalangi partisipasi, persaingan, dan tata kelola politik yang sehat. Mereka juga menimbulkan korupsi dan penyalahgunaan kekuasaan yang merugikan publik. Masyarakat harus menolak dan mengawasi politik dinasti dan nepotisme. Masyarakat harus memilih calon-calon politik yang berintegritas, berkompeten, dan berkomitmen untuk melayani publik. Mari kita bersama-sama menjaga demokrasi di Indonesia.",,https://www.tiktok.com/@kangaseprahmathidayat/video/7301793056980733189,51.0,@kangaseprahmathidayat,kangaseprahmathidayat,2023-11-16T00:00:00+00:00,[],[],2025-08-22 08:46:40,,0.0,0.0
Kira-kira Mas Kas amannya komen apa nih gaes buat omongan Bang Pandji Pragiwaksono 😶‍🌫️,,https://www.tiktok.com/@kasisolusi/video/7385164921748606214,273.0,@kasisolusi,kasisolusi,2024-06-27T00:00:00+00:00,[],[],2025-08-22 04:19:54,,0.0,0.0
Seberbahaya itu kah Bang Pandjiiii 🤯 Sponsored by Sapphire,,https://www.tiktok.com/@kasisolusi/video/7386525645834112262,0.0,@kasisolusi,kasisolusi,2024-07-01T00:00:00+00:00,[],[],2025-08-27 02:29:07,,0.0,0.0
hitung-hitungan biaya Pilkada Langsung nenurut Ray rangkuti,,https://www.tiktok.com/@katamasbowo/video/7451976907660283143,0.0,@katamasbowo,katamasbowo,2024-12-24T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@kavkarestu/video/7513474066750164242,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
Lika liku Provinsi yang di dominasi dengan Dinasti Politik.,,https://www.tiktok.com/@kawal.demokrasi1/video/7441748880607169848,900.0,@kawal.demokrasi1,kawal.demokrasi1,2024-11-27T00:00:00+00:00,[],[],2025-08-27 02:29:00,,0.0,0.0
"Hari ini, Kamis (22/8/2024) sejumlah komika ikut dalam aksi demonstrasi “Darurat Indonesia” untuk menolak pengesahan Revisi Undang-Undang Pemilihan Kepala Daerah (UU Pilkada) dalam Rapat Paripurna.",,https://www.tiktok.com/@kbrid_/video/7405920827499154693,0.0,@kbrid_,kbrid_,2024-08-22T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@kemenpariwisata/video/7288592211825003781,0.0,@,,2025-08-22T09:03:11.795943+00:00,[],[],2025-08-22 09:03:11,,0.0,0.0
Harus Merdeka di negara yang sedang di jajah.,,https://www.tiktok.com/@kementerian.gen.z/video/7539722855894781205,433.0,@kementerian.gen.z,kementerian.gen.z,2025-08-20T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Empat poros koalisi dan calonnya, mana nih yang bakal menang?",,https://www.tiktok.com/@kementerianperlawanan/video/7224726324366150939,0.0,@kementerianperlawanan,kementerianperlawanan,2023-04-22T00:00:00+00:00,[],[],2025-08-27 02:29:05,,0.0,0.0
Politikus senior Ansar Ahmad benar benar istimewa menjadikan keluarga duduk di lingkaran kekuasaan pemerintah. Jangan gitu kali ya Pak Ansar.,,https://www.tiktok.com/@kepriwatch/video/7424042619451329797,3245.0,@kepriwatch,kepriwatch,2024-10-10T00:00:00+00:00,[],[],2025-08-27 02:29:07,,0.0,0.0
,,https://www.tiktok.com/@khoirulhuda496/video/7516893647246281989,0.0,@,,2025-08-22T09:03:09.391462+00:00,[],[],2025-08-22 09:03:09,,0.0,0.0
POLITIK DINASTI,,https://www.tiktok.com/@khoko.123/video/7365866016489983237,132.0,@khoko.123,khoko.123,2024-05-06T00:00:00+00:00,[],[],2025-08-22 08:46:43,,0.0,0.0
peraturan pemerintah terbaru buat kesejahteraan rakyat😅 indonesia emang best,,https://www.tiktok.com/@kiboliving/video/7532257726223764792,104.0,@kiboliving,kiboliving,2024-07-29T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
HARD GUMAY RAMAL,,https://www.tiktok.com/@kilasinfo_nusantara/video/7540482705310452997,28.0,@kilasinfo_nusantara,kilasinfo_nusantara,2025-08-20T08:34:55+00:00,[],[],2025-08-20 08:34:55,,0.0,0.0
Memangnya apa sih politik dinasti itu??,,https://www.tiktok.com/@komisidotco/video/7470781658141052178,5.0,@komisidotco,komisidotco,2025-02-13T00:00:00+00:00,[],[],2025-08-22 04:19:57,,0.0,0.0
,,https://www.tiktok.com/@kompascom/video/7538687698542890247,0.0,@,,2025-08-22T09:03:14.871761+00:00,[],[],2025-08-22 09:03:14,,0.0,0.0
Live Report Suasana Pemungutan Suara di Kota Kupang,,https://www.tiktok.com/@kompastv_kupang/video/7335382458206080258,2740.0,@kompastv_kupang,kompastv_kupang,2024-02-14T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Sidang Putusan Mahkamah Konstitusi Sengketa Pemilihan Presiden 2024, Penentuan Anies Baswedan, Prabowo Subianto, Ganjar Pranowo digelar. Mahkamah Konstitusi membacakan putusan terkait sengketa hasil pilpres 2024 pada Senin, 22 April 2024.",,https://www.tiktok.com/@kompastvnews/video/7360540917171752199,0.0,@kompastvnews,kompastvnews,2024-04-22T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Nasidaria 12 Tahun Lalu, sudah meramalkan ini semua😁",,https://www.tiktok.com/@kompol.wakanda/video/7298984722108140805,6405.0,@kompol.wakanda,kompol.wakanda,2023-11-08T00:00:00+00:00,[],[],2025-08-22 04:19:54,,0.0,0.0
,,https://www.tiktok.com/@komser_tv/video/7423375900214906117,0.0,@,,2025-08-22T09:03:15.975256+00:00,[],[],2025-08-22 09:03:15,,0.0,0.0
jokowi dinasti politik,,https://www.tiktok.com/@konoha.cingeng/video/7529769907240570168,85.0,@konoha.cingeng,konoha.cingeng,2025-07-22T00:00:00+00:00,[],[],2025-08-27 02:29:00,,0.0,0.0
ini yang dinamakan sudah MERDEKA???,,https://www.tiktok.com/@konoha1851/video/7539759292342177029,0.0,@konoha1851,konoha1851,2025-08-20T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Deklarasi sikap dari civitas UII menyatakan bahwa tindakan Jokowi selama masa pilpres menciderai konstitusi. Politik dinasti dinilai meruntuhkan prinsip demokrasi yang seharusnya dijunjung tinggi.,,https://www.tiktok.com/@kontenerkondang/video/7330564910797049093,230.0,@kontenerkondang,kontenerkondang,2024-02-01T00:00:00+00:00,[],[],2025-08-27 02:29:06,,0.0,0.0
Ko Percaya Kah amnesti Hasto ini mengancam Dinasti Jokowi? #rockygerung #jokowidodo #indonesia #politik #dinastipolitik,,https://www.tiktok.com/@kopercayakah/video/7539857398110932232,13.0,@kopercayakah,kopercayakah,2025-08-20T02:29:03.949555+00:00,[],"['#rockygerung', '#jokowidodo', '#indonesia', '#politik', '#dinastipolitik']",2025-08-27 02:29:03,,0.0,0.0
,,https://www.tiktok.com/@korbankebijkan/video/7420805309599419654,0.0,@,,2025-08-22T09:03:09.733177+00:00,[],[],2025-08-22 09:03:09,,0.0,0.0
silahkan nilai sendiri,,https://www.tiktok.com/@korbanrezim5/video/7536788525862194439,53.0,@korbanrezim5,korbanrezim5,2024-08-10T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Gaeeess… siapa nih yang kemarin kepo soal sistem pemilu di Indonesia? 🤔 Coba simak dulu kuuyz😚#T,,https://www.tiktok.com/@kpu_ri/video/7133423565654822171,940.0,@kpu_ri,kpu_ri,2022-08-19T00:00:00+00:00,[],['#T'],2025-08-22 04:19:48,,0.0,0.0
"KPU Kabupaten Sinjai gelar Simulasi Pemungutan dan Penghitungan Suara Pemilu Tahun 2024 di TPS Pelataran Kolam Renang H.M Tahir, Jl. Ahmad Yani.",,https://www.tiktok.com/@kpu_sinjai/video/7315920521894300934,0.0,@kpu_sinjai,kpu_sinjai,2023-12-24T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
", hari kasih sayang aliyas hari kasih suara tinggal menghitung hari lagi nih.",,https://www.tiktok.com/@kpuprovinsisumsel/video/7334250727583354117,0.0,@kpuprovinsisumsel,kpuprovinsisumsel,2024-02-11T00:00:00+00:00,[],[],2025-08-20 06:50:55,,0.0,0.0
DPR..,,https://www.tiktok.com/@kristrigaya/video/7542589876332514567,2647.0,@kristrigaya,kristrigaya,2025-08-26T07:25:00.974321+00:00,[],[],2025-08-26 07:25:00,2647.0,0.0,0.0
created by kuro balap with kuro balap’s suara asli,created by kuro balap with kuro balap’s suara asli,https://www.tiktok.com/@kur0b4l4p/video/7428990275168505095,1827.0,@kur0b4l4p,kur0b4l4p,2024-10-23T00:00:00+00:00,[],[],2025-08-27 02:29:03,,0.0,0.0
Menginspirasi dengan semangat!,,https://www.tiktok.com/@kurniasihmufidayati/video/7325486762376137990,1073.0,@kurniasihmufidayati,kurniasihmufidayati,2024-01-19T00:00:00+00:00,[],[],2025-08-20 06:50:51,,0.0,0.0
,,https://www.tiktok.com/@kyumakzz2hb/video/7538368869732257055,0.0,@,,2025-08-22T09:03:16.745280+00:00,[],[],2025-08-22 09:03:16,,0.0,0.0
created by Laila Nidar with 𝙍𝙞𝙘𝙠𝙮 𝙍𝙚𝙢𝙞𝙭𝙚𝙧’s DJ TAKDIR CINTA,created by Laila Nidar with 𝙍𝙞𝙘𝙠𝙮 𝙍𝙚𝙢𝙞𝙭𝙚𝙧’s DJ TAKDIR CINTA,https://www.tiktok.com/@laila.nidar/video/7322083376955985158,25.0,@laila.nidar,laila.nidar,2024-01-09T00:00:00+00:00,[],[],2025-08-20 06:50:54,,0.0,0.0
,,https://www.tiktok.com/@lalat_rebus5/video/7513601223484902661,0.0,@,,2025-08-22T09:03:09.561687+00:00,[],[],2025-08-22 09:03:09,,0.0,0.0
"""Prabowo Heran Minyak Goreng Langka, padahal RI Produsen Sawit Terbesar.",,https://www.tiktok.com/@lalat_rebus5/video/7530828875958373688,11.0,@lalat_rebus5,lalat_rebus5,2025-07-25T00:00:00+00:00,[],[],2025-08-22 09:03:17,,0.0,0.0
Segala cara dihalalkan demi sebuah tahta kekuasaan,,https://www.tiktok.com/@lambe_ghibah/video/7361469655388671237,196.0,@lambe_ghibah,lambe_ghibah,2024-04-24T00:00:00+00:00,[],[],2025-08-22 08:46:43,,0.0,0.0
partai dinasti,,https://www.tiktok.com/@lambe_sosmed/video/7422932126086991110,2790.0,@lambe_sosmed,lambe_sosmed,2024-10-07T00:00:00+00:00,[],[],2025-08-22 08:46:42,,0.0,0.0
,,https://www.tiktok.com/@lang.bahas.bahas/video/7502028203645570309,0.0,@,,2025-08-22T09:03:08.198141+00:00,[],[],2025-08-22 09:03:08,,0.0,0.0
Sebagai warga negara yang baik berkontribusi untuk kemajuan bangsa itu penting. Gunakan hak pilih kita dengan cerdas & bijaksana. Jangan golput ya! Karena suara kita menentukan masa depan bangsa Indonesia.⁣,,https://www.tiktok.com/@langitrtv/video/7333095712122522885,36.0,@langitrtv,langitrtv,2024-02-08T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
created by Lani with Lani’s suara asli - Lani,created by Lani with Lani’s suara asli - Lani,https://www.tiktok.com/@lanilani8682/video/7429268128489540869,79.0,@lanilani8682,lanilani8682,2024-10-24T00:00:00+00:00,[],[],2025-08-26 07:25:05,79.0,0.0,0.0
Gim daring Roblox yang populer di kalangan anak-anak kini menjadi sorotan pemerintah.,,https://www.tiktok.com/@laporan8.id/video/7535475945143127304,141.0,@laporan8.id,laporan8.id,2024-08-06T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Maunya rakyat ni opo toh, ada yang bersuara malah di judge",,https://www.tiktok.com/@larasatikarine/video/7539467786360229125,2536.0,@larasatikarine,larasatikarine,2025-08-20T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"""Video ini dibuat sebagai bentuk kritik dan refleksi tanpa maksud untuk memprovokasi.""",,https://www.tiktok.com/@lauvienance/video/7533558646886763783,7259.0,@lauvienance,lauvienance,2024-08-01T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"""Bisnis itu politik, dan politik itu bisnis.""",,https://www.tiktok.com/@law_education/video/7389973450045148422,0.0,@law_education,law_education,2024-07-10T00:00:00+00:00,[],[],2025-08-20 08:34:56,,0.0,0.0
Pidato Politik Ketua Umum PDIP pada tanggal 10 Januari 2025. Megawati menyampaikan keprihatinannya terhadap institusi Kepolisian.,,https://www.tiktok.com/@lawanparagurita/video/7461620939940384007,0.0,@lawanparagurita,lawanparagurita,2024-01-19T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@letsnaiklevel/video/7540261936114519297,0.0,@,,2025-08-20T08:51:22+00:00,[],[],2025-08-20 08:51:22,,0.0,0.0
,,https://www.tiktok.com/@libragirl_002/video/7540251737915968773,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
kejelasan isu tanah warisan tak bersertifikat akan disita negara - part 1,,https://www.tiktok.com/@lingkardotnews/video/7495907654938758408,0.0,@lingkardotnews,lingkardotnews,2024-04-22T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@lintasfakta.id/video/7535997970794155282,0.0,@,,2025-08-22T09:03:10.015942+00:00,[],[],2025-08-22 09:03:09,,0.0,0.0
Politikus Golkar Blak-blakan!,,https://www.tiktok.com/@lintasfakta.id/video/7538950800375057682,8.0,@lintasfakta.id,lintasfakta.id,2025-08-22T09:03:17.412525+00:00,[],[],2025-08-22 09:03:17,,0.0,0.0
"""5 Kali Ikut Pemilu, 4 Kali Kalah – Prabowo Sebut Bukti Demokrasi!""",,https://www.tiktok.com/@lintasfakta.id/video/7539318274090192149,51.0,@lintasfakta.id,lintasfakta.id,2025-08-19T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Sah! Ini dia nomor urut Paslon Capres-Cawapres di Pilpres 2024!,,https://www.tiktok.com/@liputan6.sctv/video/7301317031767346437,0.0,@liputan6.sctv,liputan6.sctv,2023-11-14T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"PKS: Anies menang, Ibu Kota Negara tetap di Jakarta.",,https://www.tiktok.com/@liputan6.sctv/video/7305938233144184071,0.0,@liputan6.sctv,liputan6.sctv,2023-11-27T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Momen Prabowo-Anies saling serang bahas oposisi dan demokrasi di Debat Capres.,,https://www.tiktok.com/@liputan6.sctv/video/7311718094232210695,0.0,@liputan6.sctv,liputan6.sctv,2023-12-12T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@liputan6.sctv/video/7335429804025531653,0.0,@liputan6.sctv,liputan6.sctv,2024-02-14T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Hasil Pemilu 2024: delapan partai lolos ke DPR, PDIP raih suara tertinggi.",,https://www.tiktok.com/@liputan6.sctv/video/7348635099057130770,1339.0,@liputan6.sctv,liputan6.sctv,2024-03-21T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Bahaya politik dinasti? Apa saja?,,https://www.tiktok.com/@liputan6.sctv/video/7418020011886923016,335.0,@liputan6.sctv,liputan6.sctv,2024-09-24T00:00:00+00:00,[],[],2025-08-27 02:28:57,,0.0,0.0
Pemerintah Gratiskan Listrik untuk Warga Miskin 3 Bulan kedepan,,https://www.tiktok.com/@liputan6com/video/6810637235105434881,0.0,@liputan6com,liputan6com,2020-04-01T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Pejabat negara memiliki fungsi utama melayani kepentingan rakyat dan negara. Mereka bertanggung jawab untuk menjalankan pemerintahan, melaksanakan undang-undang, serta memberikan pelayanan publik yang berkualitas. Lebih lanjut, mereka harus menjaga stabilitas negara, memajukan kesejahteraan rakyat, dan menjamin keadilan.",,https://www.tiktok.com/@lokalpride035/video/7539948588411915538,3557.0,@lokalpride035,lokalpride035,2025-08-21T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Isuk nyoblos, gari nunggu bengi wayae dicoblos🥱",,https://www.tiktok.com/@lovica.ayu/video/7335296169150598405,0.0,@lovica.ayu,lovica.ayu,2024-02-14T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
konspirasi politik mulai memanas,,https://www.tiktok.com/@lsafitrisitumorang/video/7542445344047533319,2334.0,@lsafitrisitumorang,lsafitrisitumorang,2025-08-26T07:25:00.555362+00:00,[],[],2025-08-26 07:25:00,2334.0,0.0,0.0
Abraham ditolak rezim jokowi,,https://www.tiktok.com/@luffy111103/video/7538423169250708742,5207.0,@luffy111103,luffy111103,2025-08-14T00:00:00+00:00,[],[],2025-08-27 02:29:00,,0.0,0.0
Bagaimana Kelanjutannya? 🙃,,https://www.tiktok.com/@lutfihasibulawal12/video/7298684697159273734,230.0,@lutfihasibulawal12,lutfihasibulawal12,2023-11-07T00:00:00+00:00,[],[],2025-08-27 02:29:04,,0.0,0.0
Suasana menjelang pemilu di Ibukota bagaimana pendapatmu??,,https://www.tiktok.com/@lutfybaskoro/video/7323233462696152325,48.0,@lutfybaskoro,lutfybaskoro,2024-01-12T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
prabowo sementara unggul jauh,,https://www.tiktok.com/@mabarrrgem/video/7335367284992593157,900.0,@mabarrrgem,mabarrrgem,2024-02-14T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@mahrobi7788/video/7537337655617391879,0.0,@mahrobi7788,mahrobi7788,2024-08-11T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@majuidn/video/7541207591234325766,0.0,@,,2025-08-22T09:03:05.769338+00:00,[],[],2025-08-22 09:03:05,,0.0,0.0
,,https://www.tiktok.com/@mama.muda8977/video/7532045634702937349,3650.0,@mama.muda8977,mama.muda8977,2024-07-28T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
monyet saja ngakak lihat janji pejabat🤣🤣🤣,,https://www.tiktok.com/@mangcek_tholut/video/7517568350860463416,118.0,@mangcek_tholut,mangcek_tholut,2025-06-19T00:00:00+00:00,[],[],2025-08-26 07:25:06,118.0,0.0,0.0
,,https://www.tiktok.com/@mangyusuf_/video/7354390302028860677,37.0,@mangyusuf_,mangyusuf_,2024-04-05T00:00:00+00:00,[],[],2025-08-20 06:50:52,,0.0,0.0
Jadi Dimana Arti Merdeka ya? 🇮🇩🔥,,https://www.tiktok.com/@marlovers2/video/7533379694104677640,0.0,@marlovers2,marlovers2,2024-08-01T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Prabowo Menang Anies Menangis,,https://www.tiktok.com/@mas.rehan286/video/7336101392790162693,0.0,@mas.rehan286,mas.rehan286,2024-02-16T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
MUMPUNG MASIH ADA WAKTU,,https://www.tiktok.com/@masminto635/video/7334058838208941317,0.0,@masminto635,masminto635,2024-02-11T00:00:00+00:00,[],[],2025-08-27 02:29:00,,0.0,0.0
Ekonomi 2025 sedang tidak baik2 saja⁉️ 😞🙄🤔,,https://www.tiktok.com/@masnoadv/video/7538252987668466962,738.0,@masnoadv,masnoadv,2025-08-16T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Dinasti politik Jokowi emang luar biasa ,dia menghalalkan berbagai macam cara untuk meluluskan aksinya meski berlindung di balik elek toral",,https://www.tiktok.com/@massyukurr/video/7517930785391873288,174.0,@massyukurr,massyukurr,2025-06-20T00:00:00+00:00,[],[],2025-08-27 02:29:03,,0.0,0.0
,,https://www.tiktok.com/@masyuris80/video/7540501565296135431,0.0,@,,2025-08-22T09:03:12.407379+00:00,[],[],2025-08-22 09:03:12,,0.0,0.0
,,https://www.tiktok.com/@matchulafandi100/video/7534745642405612805,0.0,@,,2025-08-22T09:03:10.781364+00:00,[],[],2025-08-22 09:03:10,,0.0,0.0
INDONESIA DARURAT saat nya rakyat melawan,,https://www.tiktok.com/@matchulafandi100/video/7534826631832161542,0.0,@matchulafandi100,matchulafandi100,2024-08-05T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@maxdoct/video/7305261902341410053,1643.0,@maxdoct,maxdoct,2023-11-25T00:00:00+00:00,[],[],2025-08-22 08:46:45,,0.0,0.0
Termul mmg Luar biasa hebat 😂,,https://www.tiktok.com/@maxdoct/video/7523988305164242232,56.0,@maxdoct,maxdoct,2025-07-06T00:00:00+00:00,[],[],2025-08-20 06:17:52,,0.0,0.0
MEMAHAMI POLITIK DINASTI [TRAILER],,https://www.tiktok.com/@md.universe/video/7295294780144143622,54.0,@md.universe,md.universe,2023-10-29T00:00:00+00:00,[],[],2025-08-27 02:28:58,,0.0,0.0
"🔸 LINGKARAN KEKUASAAN KLATEN: BUPATI, PASUTRI, KORUPSI [TRAILER]🔸",,https://www.tiktok.com/@md.universe/video/7394441141673889030,228.0,@md.universe,md.universe,2024-07-22T00:00:00+00:00,[],[],2025-08-27 02:29:03,,0.0,0.0
,,https://www.tiktok.com/@mediaseputar.62/video/7521353029623237893,0.0,@,,2025-08-22T09:03:10.863513+00:00,[],[],2025-08-22 09:03:10,,0.0,0.0
Udah pada tau belum???,,https://www.tiktok.com/@meme10nopember/video/7295323809966558470,0.0,@meme10nopember,meme10nopember,2023-10-29T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@memeeditor12/video/7533240308058885382,0.0,@,,,[],[],2025-08-22 04:19:48,,0.0,0.0
Sujiwo Tejo : PANCASILA ITU TIDAK ADA !?,,https://www.tiktok.com/@merangkum62/video/7524214639664713016,0.0,@merangkum62,merangkum62,2025-07-07T00:00:00+00:00,[],[],2025-08-20 08:51:26,,0.0,0.0
,,https://www.tiktok.com/@merdekacom/video/7538824859799915783,0.0,@,,2025-08-22T09:03:12.578961+00:00,[],[],2025-08-22 09:03:12,,0.0,0.0
Politik dinasti menjadi masalah besar bagi Rocky Gerung.,,https://www.tiktok.com/@metro_tv/video/7276074908654783746,523.0,@metro_tv,metro_tv,2023-09-07T00:00:00+00:00,[],[],2025-08-27 02:28:57,,0.0,0.0
Adem yaa liatnyaa~~,,https://www.tiktok.com/@metro_tv/video/7311737340395900161,0.0,@metro_tv,metro_tv,2023-12-12T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Viral di media sosial WNI di Taipei, Taiwan telah menerima surat suara untuk Pemilu 2024.",,https://www.tiktok.com/@metro_tv/video/7317183545913396481,0.0,@metro_tv,metro_tv,2023-12-27T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Pemilu 2024 Indonesia di luar negeri telah dimulai. Antusiasme tinggi ditunjukkan para WNI saat menggunakan hak pilihnya.,,https://www.tiktok.com/@metro_tv/video/7333495477834370305,787.0,@metro_tv,metro_tv,2024-02-09T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Anggota DPR RI Fraksi PKB, Luluk Nur Hamidah mengaku belum pernah lihat proses pemilu sebrutal dan menyakitkan seperti Pemilu 2024. Ia menilai etika dan moral politik saat ini berada di titik minus.",,https://www.tiktok.com/@metro_tv/video/7343135292464876802,1798.0,@metro_tv,metro_tv,2024-03-06T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Momen panas Ketua Prabowo Mania, Immanuel Ebenezer debat dengan Politisi PDIP Deddy Sitorus saat bahas dinasti politik Jokowi 🔥🔥🔥",,https://www.tiktok.com/@metro_tv/video/7343165978794151170,6833.0,@metro_tv,metro_tv,2024-03-06T00:00:00+00:00,[],[],2025-08-27 02:28:59,,0.0,0.0
"Presiden Joko Widodo pimpin langsung upacara Peringatan Detik-Detik Proklamasi Kemerdekaan RI 2024 dari Istana Negara, Ibu Kota Nusantara, Kalimantan Timur, Sabtu (17/8).",,https://www.tiktok.com/@metro_tv/video/7403945119067409682,0.0,@metro_tv,metro_tv,2024-08-17T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
,,https://www.tiktok.com/@metro_tv/video/7484976254202940679,0.0,@,,2025-08-22T09:03:15.041773+00:00,[],[],2025-08-22 09:03:14,,0.0,0.0
"Menristek Dikti, Brian Yuliarto mengungkap pemerintah tengah melakukan percepatan dan hilirisasi untuk komoditas logam tanah jarang (rare earth element) di Indonesia.",,https://www.tiktok.com/@metro_tv/video/7539791260639415573,183.0,@metro_tv,metro_tv,2025-08-21T03:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"Pemerintahan Presiden Prabowo Subianto, berencana akan tarik utang baru Rp781,87 triliun di 2026. Hal ini tercantum pada buku II Nota Keuangan beserta RAPBN Tahun Anggaran 2026.",,https://www.tiktok.com/@metro_tv/video/7540193254822759701,5772.0,@metro_tv,metro_tv,2025-08-21T06:25:45+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
Menteri Koordinator Bidang Pangan Zulkifli Hasan (Zulhas) tidak ingin rakyat Indonesia terbiasa mendapatkan sedekah.,,https://www.tiktok.com/@metropolitan.id/video/7537546054124735762,82.0,@metropolitan.id,metropolitan.id,2024-08-12T00:00:00+00:00,[],[],2025-08-22 04:19:48,,0.0,0.0
"23 Juli 2001 jadi salah satu momen paling panas dalam sejarah politik Indonesia beberapa jam sebelum dimakzulkan presiden Abdurahman Wahid (Gus Dur) mengeluarkan dekrit yg isinya mengejutkan yaitu membekukan MPR, DPR, hingga partai Golkar.",,https://www.tiktok.com/@mi_razmubarok/video/7542039865592990984,49.0,@mi_razmubarok,mi_razmubarok,2025-08-25T02:29:04.099903+00:00,[],[],2025-08-27 02:29:04,,0.0,0.0
Ramalan Dinasti Kekuasaan menurut ustadz Zainuddin MZ,,https://www.tiktok.com/@miko1767/video/7484570390006664503,8336.0,@miko1767,miko1767,2025-03-22T00:00:00+00:00,[],[],2025-08-27 02:28:59,,0.0,0.0
annual session of the parliament of the unitary state of the Republic of Indonesia,,https://www.tiktok.com/@militanid/video/7539395941871258887,305.0,@militanid,militanid,2025-08-17T00:00:00+00:00,[],[],2025-08-27 02:29:04,,0.0,0.0
Dinasti menurut Jokowi,,https://www.tiktok.com/@mister.brow1/video/7446259889388670213,137.0,@mister.brow1,mister.brow1,2024-12-09T00:00:00+00:00,[],[],2025-08-27 02:28:58,,0.0,0.0
